pan,bread,Alimento básico hecho con harina y agua,Basic food made from flour and water,comida,beginner
arroz,rice,Grano blanco que acompaña muchos platos latinos,White grain that accompanies many Latin dishes,comida,beginner
pollo,chicken,Ave de corral muy popular en la cocina,Very popular poultry in cooking,comida,beginner
carne,meat,Proteína animal que se cocina a la parrilla,Animal protein cooked on the grill,comida,beginner
queso,cheese,Lácteo delicioso que se derrite en la pizza,Delicious dairy that melts on pizza,comida,beginner
huevo,egg,Sale de la gallina y se fríe para el desayuno,Comes from a hen and is fried for breakfast,comida,beginner
sopa,soup,Plato caliente y líquido perfecto para el invierno,Hot liquid dish perfect for winter,comida,beginner
pasta,pasta,Comida italiana hecha con harina y agua,Italian food made with flour and water,comida,beginner
taco,taco,Tortilla doblada con relleno mexicano,Folded tortilla with Mexican filling,comida,beginner
sal,salt,Mineral blanco que da sabor a la comida,White mineral that flavors food,comida,beginner
jamon,ham,Carne curada del cerdo muy popular en España,Cured pork meat very popular in Spain,comida,beginner
torta,cake,Postre esponjoso para celebrar cumpleaños,Spongy dessert to celebrate birthdays,comida,beginner
flan,flan,Postre cremoso con caramelo encima,Creamy dessert with caramel on top,comida,beginner
pizza,pizza,Masa redonda con tomate y queso del horno,Round dough with tomato and cheese from the oven,comida,beginner
crema,cream,Lácteo espeso que se usa en postres y sopas,Thick dairy used in desserts and soups,comida,beginner
guiso,stew,Plato cocinado lentamente con verduras y carne,Dish slowly cooked with vegetables and meat,comida,advanced
caldo,broth,Líquido sabroso hecho hirviendo huesos y verduras,Tasty liquid made by boiling bones and vegetables,comida,advanced
pure,puree,Verduras o papas aplastadas hasta quedar suaves,Mashed vegetables or potatoes until smooth,comida,advanced
salsa,sauce,Mezcla líquida que acompaña carnes y pastas,Liquid mix that accompanies meats and pastas,comida,beginner
tocino,bacon,Tiras crujientes de cerdo para el desayuno,Crispy pork strips for breakfast,comida,advanced
empanada,pastry,Masa rellena y horneada típica de Latinoamérica,Stuffed and baked dough typical of Latin America,comida,advanced
churro,churro,Masa frita alargada con azúcar y canela,Elongated fried dough with sugar and cinnamon,comida,beginner
tamal,tamale,Masa de maíz rellena envuelta en hoja,Corn dough stuffed and wrapped in a leaf,comida,advanced
paella,paella,Plato español de arroz con mariscos y azafrán,Spanish rice dish with seafood and saffron,comida,advanced
arepa,arepa,Pan redondo de maíz típico de Venezuela,Round corn bread typical of Venezuela,comida,advanced
miel,honey,Líquido dorado y dulce que hacen las abejas,Golden sweet liquid made by bees,comida,beginner
galleta,cookie,Dulce horneado pequeño y crujiente,Small crunchy baked sweet,comida,beginner
harina,flour,Polvo blanco esencial para hacer pan y tortas,White powder essential for making bread and cakes,comida,advanced
manteca,lard,Grasa láctea que se unta en el pan,Dairy fat spread on bread,comida,advanced
cebiche,ceviche,Pescado crudo marinado en limón típico de Perú,Raw fish marinated in lime typical of Peru,comida,advanced
agua,water,Líquido transparente esencial para vivir,Transparent liquid essential for living,bebidas,beginner
cafe,coffee,Bebida oscura y energizante de la mañana,Dark energizing morning drink,bebidas,beginner
leche,milk,Líquido blanco que viene de la vaca,White liquid that comes from a cow,bebidas,beginner
jugo,juice,Bebida natural exprimida de las frutas,Natural drink squeezed from fruits,bebidas,beginner
vino,wine,Bebida alcohólica hecha de uvas fermentadas,Alcoholic drink made from fermented grapes,bebidas,advanced
ron,rum,Licor caribeño hecho de caña de azúcar,Caribbean liquor made from sugarcane,bebidas,advanced
sidra,cider,Bebida refrescante hecha de manzanas,Refreshing drink made from apples,bebidas,advanced
batido,shake,Bebida espesa de frutas mezcladas con leche,Thick drink of fruits blended with milk,bebidas,beginner
soda,soda,Bebida con burbujas y mucha azúcar,Bubbly drink with lots of sugar,bebidas,beginner
cerveza,beer,Bebida alcohólica dorada hecha de cebada y lúpulo,Golden alcoholic drink made from barley and hops,bebidas,advanced
limonada,limeade,Bebida refrescante de limón con azúcar y agua,Refreshing lemon drink with sugar and water,bebidas,beginner
horchata,horchata,Bebida dulce mexicana de arroz y canela,Sweet Mexican drink of rice and cinnamon,bebidas,advanced
mate,mate,Infusión argentina que se bebe con bombilla,Argentine infusion drunk with a metal straw,bebidas,advanced
pulque,pulque,Bebida ancestral mexicana del maguey fermentado,Ancestral Mexican drink from fermented maguey,bebidas,advanced
mezcal,mezcal,Licor mexicano ahumado hecho de agave,Smoky Mexican liquor made from agave,bebidas,advanced
sangria,sangria,Bebida española de vino tinto con frutas,Spanish drink of red wine with fruits,bebidas,advanced
cola,cola,Refresco oscuro y burbujeante muy famoso,Dark and bubbly very famous soft drink,bebidas,beginner
cacao,cocoa,Semilla tropical con la que se hace el chocolate,Tropical seed from which chocolate is made,bebidas,advanced
nectar,nectar,Jugo espeso y dulce de frutas tropicales,Thick sweet juice from tropical fruits,bebidas,advanced
chicha,chicha,Bebida fermentada andina hecha de maíz,Andean fermented drink made from corn,bebidas,advanced
ponche,punch,Bebida caliente navideña con frutas y especias,Hot Christmas drink with fruits and spices,bebidas,advanced
refresco,fizz,Bebida fría con gas para calmar la sed,Cold carbonated drink to quench thirst,bebidas,beginner
guarapo,guarapo,Jugo dulce de caña de azúcar recién exprimido,Sweet juice from freshly squeezed sugarcane,bebidas,advanced
tequila,tequila,Licor mexicano famoso hecho de agave azul,Famous Mexican liquor made from blue agave,bebidas,advanced
champan,bubbly,Vino espumoso francés para celebrar,French sparkling wine for celebrating,bebidas,advanced
coctel,cocktail,Mezcla creativa de licores y jugos,Creative mix of liquors and juices,bebidas,advanced
tisana,tisane,Infusión de hierbas sin cafeína para relajarse,Caffeine-free herbal infusion to relax,bebidas,advanced
atole,atole,Bebida caliente mexicana espesa de maíz,Hot thick Mexican corn drink,bebidas,advanced
tepache,tepache,Bebida mexicana fermentada de cáscara de piña,Mexican fermented drink from pineapple peel,bebidas,advanced
mazamorra,porridge,Bebida espesa de maíz morado típica de Perú,Thick purple corn drink typical of Peru,bebidas,advanced
mango,mango,Fruta tropical dulce de color naranja,Sweet tropical fruit of orange color,frutas,beginner
limon,lemon,Cítrico ácido amarillo para hacer limonada,Sour yellow citrus to make lemonade,frutas,beginner
pera,pear,Fruta verde y jugosa con forma de campana,Green juicy fruit shaped like a bell,frutas,beginner
uva,grape,Fruta pequeña que crece en racimos,Small fruit that grows in clusters,frutas,beginner
fresa,berry,Fruta roja pequeña con semillas por fuera,Small red fruit with seeds on the outside,frutas,beginner
cereza,cherry,Fruta roja pequeña con un hueso en el centro,Small red fruit with a pit in the center,frutas,beginner
coco,coconut,Fruta tropical dura con agua dulce adentro,Hard tropical fruit with sweet water inside,frutas,beginner
durazno,peach,Fruta suave y aterciopelada de color naranja,Soft velvety fruit of orange color,frutas,beginner
melon,melon,Fruta grande y redonda muy refrescante en verano,Large round fruit very refreshing in summer,frutas,beginner
sandia,sandia,Fruta enorme verde por fuera y roja por dentro,Huge fruit green outside and red inside,frutas,beginner
banana,banana,Fruta amarilla alargada que adoran los monos,Elongated yellow fruit that monkeys love,frutas,beginner
papaya,papaya,Fruta tropical naranja con semillas negras,Tropical orange fruit with black seeds,frutas,beginner
guayaba,guava,Fruta tropical aromática rosada por dentro,Aromatic tropical fruit pink on the inside,frutas,advanced
mora,mulberry,Fruta oscura pequeña que crece en arbustos,Small dark fruit that grows on bushes,frutas,advanced
higo,fig,Fruta antigua dulce de color morado,Ancient sweet fruit of purple color,frutas,advanced
kiwi,kiwi,Fruta peluda por fuera y verde por dentro,Fuzzy fruit on the outside and green inside,frutas,beginner
lima,lime,Cítrico verde pequeño primo del limón,Small green citrus cousin of the lemon,frutas,beginner
naranja,orange,Cítrico redondo y jugoso de color brillante,Round juicy citrus of bright color,frutas,beginner
ciruela,plum,Fruta ovalada morada dulce y jugosa,Oval purple sweet and juicy fruit,frutas,advanced
datil,date,Fruta del desierto muy dulce y energética,Very sweet and energetic desert fruit,frutas,advanced
granada,ruby,Fruta roja llena de semillas brillantes como rubíes,Red fruit full of seeds shiny like rubies,frutas,advanced
toronja,citrus,Cítrico grande y amargo de color rosado,Large bitter citrus of pink color,frutas,advanced
mamey,mamey,Fruta tropical cremosa de pulpa anaranjada,Creamy tropical fruit with orange pulp,frutas,advanced
lichi,lychee,Fruta asiática pequeña con cáscara rugosa,Small Asian fruit with rough skin,frutas,advanced
nispero,loquat,Fruta pequeña anaranjada de sabor agridulce,Small orange fruit with bittersweet flavor,frutas,advanced
pitaya,pitaya,Fruta del dragón con cáscara rosa llamativa,Dragon fruit with striking pink skin,frutas,advanced
tuna,tuna,Fruta del cactus nopal típica de México,Fruit of the nopal cactus typical of Mexico,frutas,advanced
lucuma,lucuma,Fruta andina cremosa usada en helados peruanos,Creamy Andean fruit used in Peruvian ice cream,frutas,advanced
mandarina,mandarin,Cítrico pequeño fácil de pelar y muy dulce,Small citrus easy to peel and very sweet,frutas,beginner
tamarindo,tamarind,Fruta tropical ácida usada en dulces y aguas,Sour tropical fruit used in candies and drinks,frutas,advanced
tomate,tomato,Fruto rojo esencial en ensaladas y salsas,Red fruit essential in salads and sauces,verduras,beginner
papa,potato,Tubérculo que se fríe para hacer papas fritas,Tuber that is fried to make french fries,verduras,beginner
cebolla,onion,Vegetal que te hace llorar al cortarlo,Vegetable that makes you cry when you cut it,verduras,beginner
ajo,garlic,Bulbo aromático pequeño que da sabor a todo,Small aromatic bulb that flavors everything,verduras,beginner
maiz,corn,Grano amarillo que se usa para tortillas,Yellow grain used for tortillas,verduras,beginner
lechuga,lettuce,Hoja verde crujiente base de las ensaladas,Crunchy green leaf base of salads,verduras,beginner
pepino,cucumber,Vegetal verde alargado fresco y crujiente,Elongated green vegetable fresh and crunchy,verduras,beginner
zanahoria,carrot,Vegetal naranja alargado bueno para la vista,Elongated orange vegetable good for eyesight,verduras,beginner
brocoli,broccoli,Vegetal verde que parece un arbolito pequeño,Green vegetable that looks like a small tree,verduras,beginner
apio,celery,Tallo verde crujiente con mucha agua,Crunchy green stalk with lots of water,verduras,advanced
espinaca,spinach,Hoja verde oscura que le daba fuerza a Popeye,Dark green leaf that gave Popeye his strength,verduras,beginner
nabo,turnip,Raíz redonda blanca que crece bajo tierra,Round white root that grows underground,verduras,advanced
col,cabbage,Vegetal de hojas apretadas verde o morado,Vegetable with tight leaves green or purple,verduras,advanced
puerro,leek,Pariente largo y suave de la cebolla,Long mild relative of the onion,verduras,advanced
rabano,radish,Raíz roja pequeña picante y crujiente,Small spicy crunchy red root,verduras,advanced
acelga,chard,Hoja verde grande con tallos de colores,Large green leaf with colorful stalks,verduras,advanced
berenjena,eggplant,Vegetal morado brillante con forma ovalada,Shiny purple vegetable with oval shape,verduras,advanced
calabaza,pumpkin,Vegetal naranja grande asociado con Halloween,Large orange vegetable associated with Halloween,verduras,beginner
chile,chili,Vegetal picante que enciende la boca,Spicy vegetable that sets your mouth on fire,verduras,beginner
champi,shroom,Hongo comestible que crece en lugares húmedos,Edible fungus that grows in damp places,verduras,advanced
yuca,cassava,Raíz tropical almidonada básica en el Caribe,Starchy tropical root staple in the Caribbean,verduras,advanced
palmito,palm,Corazón tierno de la palmera usado en ensaladas,Tender heart of the palm tree used in salads,verduras,advanced
nopal,nopal,Cactus comestible mexicano lleno de nutrientes,Edible Mexican cactus full of nutrients,verduras,advanced
chayote,chayote,Calabacita verde tropical de sabor suave,Tropical green squash with mild flavor,verduras,advanced
alcachofa,globe,Vegetal con hojas como pétalos y corazón tierno,Vegetable with petal-like leaves and tender heart,verduras,advanced
hinojo,fennel,Vegetal aromático con sabor a anís,Aromatic vegetable with anise flavor,verduras,advanced
jengibre,ginger,Raíz picante usada en tés y comida asiática,Spicy root used in teas and Asian food,verduras,advanced
camote,yam,Tubérculo dulce anaranjado primo de la papa,Sweet orange tuber cousin of the potato,verduras,advanced
betabel,beet,Raíz morada que tiñe todo de color intenso,Purple root that stains everything with intense color,verduras,advanced
rucula,arugula,Hoja verde con sabor picante para ensaladas,Green leaf with peppery flavor for salads,verduras,advanced
