cocina,kitchen,Lugar donde se preparan los alimentos,Room where food is prepared,casa,beginner
sala,living,Habitación principal para recibir visitas,Main room for receiving guests,casa,beginner
bano,bathroom,Lugar para asearse y ducharse,Room for washing and showering,casa,beginner
cama,bed,Mueble donde se duerme por la noche,Furniture where you sleep at night,casa,beginner
mesa,table,Mueble con superficie plana para comer,Flat surface furniture for eating,casa,beginner
silla,chair,Asiento con respaldo para una persona,Seat with backrest for one person,casa,beginner
sofa,sofa,Asiento acolchado para varias personas,Cushioned seat for several people,casa,beginner
puerta,door,Entrada o salida de una habitación,Entrance or exit of a room,casa,beginner
ventana,window,Abertura en la pared que deja pasar la luz,Wall opening that lets light through,casa,beginner
techo,ceiling,Parte superior que cubre una habitación,Upper part that covers a room,casa,beginner
piso,floor,Superficie donde se camina en la casa,Surface where you walk in the house,casa,beginner
pared,wall,Superficie vertical que divide espacios,Vertical surface that divides spaces,casa,beginner
espejo,mirror,Cristal que refleja tu imagen,Glass that reflects your image,casa,beginner
lampara,lamp,Objeto que produce luz artificial,Object that produces artificial light,casa,beginner
alfombra,rug,Tejido que cubre parte del suelo,Fabric that covers part of the floor,casa,advanced
estante,shelf,Tabla horizontal para colocar objetos,Horizontal board for placing objects,casa,advanced
armario,closet,Mueble grande para guardar ropa,Large furniture for storing clothes,casa,advanced
cortina,curtain,Tela que cubre la ventana,Fabric that covers the window,casa,beginner
escalera,stairs,Estructura con peldaños para subir,Structure with steps for going up,casa,advanced
sotano,basement,Piso subterráneo de una casa,Underground floor of a house,casa,advanced
balcon,balcony,Plataforma exterior en un piso alto,Exterior platform on an upper floor,casa,advanced
pasillo,hallway,Corredor que conecta habitaciones,Corridor that connects rooms,casa,advanced
garaje,garage,Lugar para guardar el automóvil,Place to store the car,casa,beginner
jardin,garden,Espacio exterior con plantas y flores,Outdoor space with plants and flowers,casa,beginner
terraza,terrace,Espacio abierto en la parte alta de la casa,Open space on the upper part of the house,casa,advanced
comedor,dining,Habitación donde se come en familia,Room where the family eats together,casa,beginner
cajon,drawer,Compartimento deslizable de un mueble,Sliding compartment of furniture,casa,advanced
repisa,ledge,Tabla fijada a la pared para objetos,Board fixed to the wall for objects,casa,advanced
columna,column,Pilar vertical que sostiene el techo,Vertical pillar that supports the ceiling,casa,advanced
rincon,corner,Ángulo interior donde se unen dos paredes,Interior angle where two walls meet,casa,advanced
closet,closet,Espacio empotrado para guardar ropa,Built-in space for storing clothes,casa,beginner
banco,bench,Asiento largo sin respaldo,Long seat without backrest,casa,beginner
librero,bookcase,Mueble con estantes para libros,Furniture with shelves for books,casa,advanced
tapete,mat,Pieza de tela gruesa para el suelo,Thick fabric piece for the floor,casa,beginner
azotea,rooftop,Parte superior plana de un edificio,Flat upper part of a building,casa,advanced
recamara,bedroom,Habitación privada para dormir,Private room for sleeping,casa,advanced
llave,key,Objeto metálico para abrir cerraduras,Metal object for opening locks,objetos,beginner
reloj,clock,Instrumento que indica la hora,Instrument that shows the time,objetos,beginner
libro,book,Conjunto de páginas con texto,Set of pages with text,objetos,beginner
vaso,glass,Recipiente para beber líquidos,Container for drinking liquids,objetos,beginner
plato,plate,Recipiente plano para servir comida,Flat container for serving food,objetos,beginner
bolsa,bag,Objeto flexible para llevar cosas,Flexible object for carrying things,objetos,beginner
vela,candle,Cilindro de cera con mecha que da luz,Wax cylinder with wick that gives light,objetos,beginner
jabon,soap,Producto para lavar y limpiar,Product for washing and cleaning,objetos,beginner
toalla,towel,Tela absorbente para secarse,Absorbent fabric for drying off,objetos,beginner
cuchara,spoon,Utensilio con cavidad para comer sopa,Utensil with cavity for eating soup,objetos,beginner
tenedor,fork,Utensilio con puntas para pinchar comida,Utensil with prongs for piercing food,objetos,beginner
cuchillo,knife,Utensilio con filo para cortar,Utensil with blade for cutting,objetos,beginner
taza,cup,Recipiente con asa para bebidas calientes,Container with handle for hot drinks,objetos,beginner
sarten,pan,Recipiente plano de metal para cocinar,Flat metal container for cooking,objetos,beginner
olla,pot,Recipiente hondo de metal para hervir,Deep metal container for boiling,objetos,beginner
escoba,broom,Objeto con cerdas para barrer el suelo,Object with bristles for sweeping,objetos,beginner
cubo,bucket,Recipiente grande con asa para agua,Large container with handle for water,objetos,beginner
cesta,basket,Recipiente tejido para llevar cosas,Woven container for carrying things,objetos,beginner
tijeras,scissors,Instrumento con dos hojas para cortar,Instrument with two blades for cutting,objetos,advanced
boton,button,Pieza pequeña para cerrar la ropa,Small piece for fastening clothes,objetos,beginner
aguja,needle,Pieza fina de metal para coser,Fine metal piece for sewing,objetos,advanced
hilo,thread,Fibra larga y delgada para coser,Long thin fiber for sewing,objetos,beginner
sobre,envelope,Cubierta de papel para enviar cartas,Paper cover for sending letters,objetos,beginner
moneda,coin,Pieza metálica que sirve como dinero,Metal piece that serves as money,objetos,beginner
billete,bill,Papel impreso que sirve como dinero,Printed paper that serves as money,objetos,beginner
cartera,wallet,Objeto pequeño para guardar dinero,Small object for storing money,objetos,beginner
gafas,glasses,Lentes que se usan para ver mejor,Lenses worn to see better,objetos,advanced
paraguas,umbrella,Objeto plegable para protegerse de lluvia,Foldable object for rain protection,objetos,advanced
almohada,pillow,Objeto blando para apoyar la cabeza,Soft object for resting the head,objetos,beginner
sabana,sheet,Tela grande que cubre la cama,Large fabric that covers the bed,objetos,beginner
manta,blanket,Tela gruesa para abrigarse al dormir,Thick fabric for warmth while sleeping,objetos,beginner
cepillo,brush,Objeto con cerdas para el cabello,Object with bristles for hair,objetos,beginner
peine,comb,Objeto con dientes para peinar,Object with teeth for combing,objetos,beginner
esponja,sponge,Material poroso para lavar platos,Porous material for washing dishes,objetos,advanced
bandeja,tray,Superficie plana para servir alimentos,Flat surface for serving food,objetos,advanced
florero,vase,Recipiente decorativo para flores,Decorative container for flowers,objetos,advanced
termo,thermos,Recipiente que mantiene la temperatura,Container that maintains temperature,objetos,advanced
gancho,hook,Pieza curva para colgar objetos,Curved piece for hanging objects,objetos,advanced
candado,padlock,Cerradura portátil de seguridad,Portable security lock,objetos,advanced
martillo,hammer,Herramienta para golpear y clavar,Tool for hitting and nailing,herramientas,beginner
clavo,nail,Pieza metálica puntiaguda para unir madera,Pointed metal piece for joining wood,herramientas,beginner
tornillo,screw,Pieza metálica con rosca para fijar,Metal piece with thread for fastening,herramientas,beginner
taladro,drill,Máquina para hacer agujeros,Machine for making holes,herramientas,advanced
sierra,saw,Herramienta con dientes para cortar madera,Tool with teeth for cutting wood,herramientas,advanced
pinza,pliers,Herramienta para sujetar objetos pequeños,Tool for gripping small objects,herramientas,beginner
berbiqui,brace,Herramienta manual para perforar madera,Manual tool for drilling wood,herramientas,advanced
pala,shovel,Herramienta plana para cavar tierra,Flat tool for digging earth,herramientas,beginner
hacha,axe,Herramienta con filo para cortar leña,Tool with blade for chopping firewood,herramientas,advanced
brocha,brush,Herramienta con cerdas para pintar,Tool with bristles for painting,herramientas,beginner
rodillo,roller,Cilindro para aplicar pintura en paredes,Cylinder for applying paint on walls,herramientas,advanced
cinta,tape,Tira adhesiva para unir o sellar,Adhesive strip for joining or sealing,herramientas,beginner
nivel,level,Instrumento para verificar superficies planas,Instrument for checking flat surfaces,herramientas,advanced
tuerca,nut,Pieza metálica con rosca interna,Metal piece with internal thread,herramientas,advanced
broca,bit,Pieza giratoria del taladro para perforar,Rotating drill piece for piercing,herramientas,advanced
lima,file,Herramienta áspera para alisar metal,Rough tool for smoothing metal,herramientas,advanced
regla,ruler,Instrumento recto para medir longitud,Straight instrument for measuring length,herramientas,beginner
metro,meter,Cinta flexible para medir distancias,Flexible tape for measuring distances,herramientas,beginner
cable,cable,Conductor eléctrico flexible,Flexible electrical conductor,herramientas,beginner
cadena,chain,Serie de eslabones metálicos unidos,Series of linked metal rings,herramientas,advanced
formon,chisel,Herramienta ancha para labrar madera,Wide tool for shaping wood,herramientas,advanced
polea,pulley,Rueda con canal para levantar peso,Wheel with groove for lifting weight,herramientas,advanced
bomba,pump,Máquina para mover líquidos,Machine for moving liquids,herramientas,advanced
prensa,clamp,Herramienta para sujetar piezas con presión,Tool for holding pieces with pressure,herramientas,advanced
cincel,chisel,Herramienta de filo para tallar,Sharp-edged tool for carving,herramientas,advanced
lija,sandpaper,Papel áspero para alisar superficies,Rough paper for smoothing surfaces,herramientas,beginner
palanca,lever,Barra rígida para mover objetos pesados,Rigid bar for moving heavy objects,herramientas,advanced
cuerda,rope,Conjunto de hilos trenzados resistente,Set of braided resistant threads,herramientas,beginner
alambre,wire,Hilo delgado de metal flexible,Thin flexible metal thread,herramientas,advanced
serrucho,handsaw,Sierra manual con mango para cortar,Manual saw with handle for cutting,herramientas,advanced
espatula,spatula,Herramienta plana para aplicar masilla,Flat tool for applying putty,herramientas,advanced
grapa,staple,Pieza metálica para sujetar materiales,Metal piece for fastening materials,herramientas,advanced
manguera,hose,Tubo flexible para conducir agua,Flexible tube for conducting water,herramientas,beginner
carreta,cart,Vehículo pequeño para transportar carga,Small vehicle for transporting loads,herramientas,advanced
yunque,anvil,Bloque de metal para golpear piezas,Metal block for striking pieces,herramientas,advanced
tenaza,tongs,Herramienta para agarrar objetos calientes,Tool for gripping hot objects,herramientas,advanced
soplete,torch,Herramienta que produce llama intensa,Tool that produces intense flame,herramientas,advanced
