viaje,trip,Desplazamiento a un lugar lejano,A journey to a distant place,viajes,beginner
maleta,suitcase,Equipaje donde guardas tu ropa,Luggage where you keep your clothes,viajes,beginner
mapa,map,Representación gráfica de un territorio,Graphic representation of a territory,viajes,beginner
playa,beach,Orilla arenosa junto al mar,Sandy shore by the sea,viajes,beginner
hotel,hotel,Establecimiento donde te hospedas,Establishment where you stay overnight,viajes,beginner
guia,guide,Persona que muestra los sitios turísticos,Person who shows tourist sites,viajes,beginner
visa,visa,Documento para entrar a otro país,Document to enter another country,viajes,beginner
ruta,route,Camino planificado para llegar a un destino,Planned path to reach a destination,viajes,beginner
tour,tour,Recorrido organizado por lugares de interés,Organized trip through points of interest,viajes,beginner
paseo,walk,Caminata recreativa por un lugar,Recreational stroll through a place,viajes,beginner
boleto,ticket,Papel que te permite abordar un transporte,Paper that allows you to board transport,viajes,beginner
isla,island,Porción de tierra rodeada de agua,Piece of land surrounded by water,viajes,beginner
arena,sand,Material granuloso que cubre la playa,Grainy material that covers the beach,viajes,beginner
foto,photo,Imagen capturada con una cámara,Image captured with a camera,viajes,beginner
clima,climate,Condiciones atmosféricas de un lugar,Atmospheric conditions of a place,viajes,beginner
norte,north,Punto cardinal hacia la estrella polar,Cardinal point toward the polar star,viajes,beginner
sur,south,Punto cardinal opuesto al norte,Cardinal point opposite to north,viajes,beginner
este,east,Punto cardinal por donde sale el sol,Cardinal point where the sun rises,viajes,beginner
oeste,west,Punto cardinal por donde se pone el sol,Cardinal point where the sun sets,viajes,beginner
equipaje,luggage,Conjunto de maletas y bolsas para viajar,Set of bags and cases for traveling,viajes,advanced
aduana,customs,Control fronterizo de mercancías,Border control for goods,viajes,advanced
destino,destiny,Lugar al que te diriges en un viaje,Place you are heading to on a trip,viajes,advanced
turista,tourist,Persona que visita lugares por placer,Person who visits places for pleasure,viajes,advanced
crucero,cruise,Viaje vacacional en un barco grande,Vacation trip on a large ship,viajes,advanced
reserva,booking,Apartado previo de alojamiento o servicio,Prior arrangement for lodging or service,viajes,advanced
pasaje,fare,Precio que pagas por un viaje en transporte,Price you pay for a transport trip,viajes,advanced
escala,layover,Parada intermedia en un vuelo largo,Intermediate stop on a long flight,viajes,advanced
frontera,border,Límite entre dos países,Boundary between two countries,viajes,advanced
recuerdo,souvenir,Objeto que compras para recordar un viaje,Object you buy to remember a trip,viajes,advanced
sendero,trail,Camino estrecho en la naturaleza,Narrow path in nature,viajes,advanced
brujula,compass,Instrumento que señala el norte magnético,Instrument that points to magnetic north,viajes,advanced
albergue,hostel,Alojamiento económico para viajeros,Budget accommodation for travelers,viajes,advanced
agenda,plan,Programa detallado de un viaje,Detailed schedule of a trip,viajes,advanced
camping,camping,Actividad de acampar al aire libre,Activity of camping outdoors,viajes,advanced
selva,jungle,Bosque tropical denso y húmedo,Dense and humid tropical forest,viajes,advanced
costa,coast,Franja de tierra junto al mar,Strip of land next to the sea,viajes,beginner
casa,house,Edificio donde vive una familia,Building where a family lives,lugares,beginner
banco,bank,Institución financiera para guardar dinero,Financial institution to keep money,lugares,beginner
tienda,store,Local comercial donde compras productos,Commercial place where you buy products,lugares,beginner
parque,park,Espacio verde público para recreación,Public green space for recreation,lugares,beginner
museo,museum,Lugar donde se exhiben obras de arte,Place where artworks are exhibited,lugares,beginner
plaza,plaza,Espacio abierto en el centro de una ciudad,Open space in the center of a city,lugares,beginner
iglesia,church,Templo cristiano para el culto religioso,Christian temple for religious worship,lugares,beginner
escuela,school,Lugar donde los niños aprenden,Place where children learn,lugares,beginner
mercado,market,Lugar donde se venden alimentos frescos,Place where fresh food is sold,lugares,beginner
puente,bridge,Estructura que conecta dos orillas,Structure that connects two banks,lugares,beginner
torre,tower,Construcción alta y estrecha,Tall and narrow construction,lugares,beginner
calle,street,Vía pública en una ciudad,Public road in a city,lugares,beginner
puerto,port,Lugar donde atracan los barcos,Place where ships dock,lugares,beginner
faro,beacon,Luz alta que guía a los barcos,Tall light that guides ships,lugares,beginner
fuente,fountain,Estructura decorativa que lanza agua,Decorative structure that shoots water,lugares,beginner
jardin,garden,Terreno cultivado con plantas y flores,Land cultivated with plants and flowers,lugares,beginner
granja,farm,Terreno rural para criar animales,Rural land for raising animals,lugares,beginner
muelle,pier,Plataforma sobre el agua para embarcar,Platform over water for boarding,lugares,beginner
piso,floor,Nivel de un edificio de varios pisos,Level of a multi-story building,lugares,beginner
sala,room,Habitación principal de una casa,Main room of a house,lugares,beginner
estadio,stadium,Recinto grande para eventos deportivos,Large venue for sporting events,lugares,advanced
castillo,castle,Fortaleza medieval con torres y murallas,Medieval fortress with towers and walls,lugares,advanced
palacio,palace,Residencia lujosa de reyes o gobernantes,Luxurious residence of kings or rulers,lugares,advanced
catedral,cathedral,Iglesia principal de una diócesis,Main church of a diocese,lugares,advanced
fabrica,factory,Edificio industrial donde se producen bienes,Industrial building where goods are made,lugares,advanced
oficina,office,Lugar de trabajo con escritorios,Workplace with desks,lugares,advanced
bodega,cellar,Almacén subterráneo para vinos,Underground storage for wines,lugares,advanced
refugio,shelter,Lugar seguro para protegerse,Safe place for protection,lugares,advanced
ruinas,ruins,Restos de construcciones antiguas,Remains of ancient constructions,lugares,advanced
templo,temple,Edificio sagrado para ceremonias religiosas,Sacred building for religious ceremonies,lugares,advanced
molino,mill,Edificio con aspas que muele grano,Building with blades that grinds grain,lugares,advanced
capilla,chapel,Iglesia pequeña para oración privada,Small church for private prayer,lugares,advanced
mirador,lookout,Punto elevado con vistas panorámicas,Elevated point with panoramic views,lugares,advanced
acera,sidewalk,Camino pavimentado junto a la calle,Paved path next to the street,lugares,advanced
esquina,corner,Punto donde se cruzan dos calles,Point where two streets meet,lugares,advanced
barrio,district,Zona o división de una ciudad,Zone or division of a city,lugares,advanced
aldea,village,Pueblo muy pequeño y rural,Very small and rural town,lugares,advanced
rincon,nook,Espacio pequeño y acogedor,Small and cozy space,lugares,advanced
auto,car,Vehículo de cuatro ruedas con motor,Four-wheeled vehicle with an engine,transporte,beginner
bus,bus,Vehículo grande para muchos pasajeros,Large vehicle for many passengers,transporte,beginner
taxi,taxi,Coche de alquiler con conductor,Hired car with a driver,transporte,beginner
tren,train,Vehículo que circula sobre rieles,Vehicle that runs on rails,transporte,beginner
avion,plane,Aeronave con alas que vuela por el cielo,Winged aircraft that flies through the sky,transporte,beginner
barco,ship,Embarcación grande que navega por el mar,Large vessel that sails the sea,transporte,beginner
metro,subway,Tren subterráneo urbano,Urban underground train,transporte,beginner
moto,bike,Vehículo de dos ruedas con motor,Two-wheeled vehicle with an engine,transporte,beginner
bote,boat,Embarcación pequeña para navegar,Small vessel for sailing,transporte,beginner
rueda,wheel,Pieza circular que permite rodar,Circular piece that allows rolling,transporte,beginner
motor,engine,Máquina que genera movimiento,Machine that generates movement,transporte,beginner
freno,brake,Mecanismo para detener un vehículo,Mechanism to stop a vehicle,transporte,beginner
asiento,seat,Lugar donde te sientas en un vehículo,Place where you sit in a vehicle,transporte,beginner
casco,helmet,Protección para la cabeza al conducir,Head protection when driving,transporte,beginner
via,track,Camino por donde circula el tren,Path where the train runs,transporte,beginner
vuelo,flight,Trayecto de un avión por el aire,Journey of a plane through the air,transporte,beginner
pista,runway,Superficie donde despegan los aviones,Surface where planes take off,transporte,beginner
ancla,anchor,Objeto pesado que fija un barco al fondo,Heavy object that fixes a ship to the bottom,transporte,beginner
vela,sail,Tela que impulsa un barco con el viento,Fabric that propels a boat with wind,transporte,beginner
remo,oar,Pala larga para impulsar un bote,Long paddle to propel a boat,transporte,beginner
piloto,pilot,Persona que conduce un avión,Person who flies a plane,transporte,beginner
camion,truck,Vehículo grande para transportar carga,Large vehicle for transporting cargo,transporte,advanced
lancha,launch,Embarcación rápida a motor,Fast motorized boat,transporte,advanced
tranvia,tram,Vehículo eléctrico sobre rieles urbanos,Electric vehicle on urban rails,transporte,advanced
velero,sailboat,Barco impulsado por velas,Boat powered by sails,transporte,advanced
canoa,canoe,Embarcación ligera impulsada con remos,Light vessel propelled with paddles,transporte,advanced
volante,steering,Pieza circular para dirigir un vehículo,Circular piece to steer a vehicle,transporte,advanced
gasolina,gasoline,Combustible líquido para motores,Liquid fuel for engines,transporte,advanced
peaje,toll,Pago por usar una carretera,Payment for using a highway,transporte,advanced
semaforo,signal,Luz que regula el tráfico vehicular,Light that regulates vehicle traffic,transporte,advanced
carga,cargo,Mercancías transportadas en un vehículo,Goods transported in a vehicle,transporte,advanced
andenes,platform,Zona de la estación donde esperas el tren,Station area where you wait for the train,transporte,advanced
cabina,cabin,Espacio cerrado del piloto en un avión,Enclosed space of the pilot in a plane,transporte,advanced
timbre,bell,Señal sonora para pedir parada en un bus,Sound signal to request a stop on a bus,transporte,advanced
vagones,wagons,Compartimentos de un tren,Compartments of a train,transporte,advanced
helice,propeller,Pieza giratoria que impulsa aviones o barcos,Rotating piece that propels planes or boats,transporte,advanced
kayak,kayak,Embarcación cerrada para una persona,Enclosed vessel for one person,transporte,advanced
balsa,raft,Plataforma flotante improvisada,Improvised floating platform,transporte,advanced
